id_pagamento,id_conta,id_forma_pagamento,id_banco,data_pagamento,valor_pago,juros,desconto,created_at,updated_at
260,413,1,8,2024-10-01,2963.86,5.92,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
261,414,4,7,2025-04-02,2390.5,0.0,1.2,2026-07-15 18:28:59,2026-07-15 18:28:59
262,416,2,5,2025-06-10,226.88,0.0,0.34,2026-07-15 18:28:59,2026-07-15 18:28:59
263,417,2,3,2025-01-16,2961.41,14.73,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
264,418,1,3,2025-09-04,1573.68,12.49,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
265,419,1,10,2026-03-06,109.5,0.87,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
266,420,6,9,2025-05-29,3787.39,48.6,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
267,421,6,8,2025-11-27,4173.06,0.0,10.46,2026-07-15 18:28:59,2026-07-15 18:28:59
268,422,1,5,2024-12-26,813.1,10.43,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
269,423,6,9,2024-12-31,2066.38,0.0,5.18,2026-07-15 18:28:59,2026-07-15 18:28:59
270,426,5,5,2026-03-21,11632.39,46.34,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
271,428,2,7,2025-12-24,288.25,2.29,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
272,429,6,10,2025-08-30,591.91,7.02,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
273,430,2,5,2026-04-11,61275.51,122.31,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
274,433,2,5,2026-04-14,168.46,0.5,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
275,437,1,8,2024-11-26,10041.16,0.0,25.17,2026-07-15 18:28:59,2026-07-15 18:28:59
276,439,4,8,2025-04-11,7421.34,51.59,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
277,442,6,1,2025-11-27,736.07,6.57,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
278,445,2,3,2026-04-16,182.93,2.53,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
279,447,2,3,2026-02-04,3465.37,24.09,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
280,448,1,4,2025-04-13,469.36,0.0,1.18,2026-07-15 18:28:59,2026-07-15 18:28:59
281,449,1,2,2025-07-29,763.07,6.06,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
282,450,1,3,2024-11-16,2010.6,17.93,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
283,451,1,10,2025-09-13,5418.58,16.21,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
284,452,2,10,2026-05-22,2184.35,2.18,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
285,453,5,8,2026-05-09,677.64,3.37,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
286,456,1,10,2026-05-22,136.79,0.95,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
287,457,1,9,2025-05-16,4100.99,32.55,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
288,458,2,2,2026-04-18,1608.3,0.0,2.42,2026-07-15 18:28:59,2026-07-15 18:28:59
289,460,1,2,2025-11-25,4871.47,57.76,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
290,462,1,3,2026-02-04,3828.84,22.84,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
291,463,5,9,2025-06-27,8875.37,0.0,13.33,2026-07-15 18:28:59,2026-07-15 18:28:59
292,465,1,5,2024-10-26,992.21,14.66,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
293,466,6,8,2026-01-21,871.24,0.0,2.18,2026-07-15 18:28:59,2026-07-15 18:28:59
294,468,6,9,2026-05-30,5189.5,5.18,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
295,470,1,7,2025-09-05,937.21,12.94,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
296,471,2,10,2026-01-12,4605.46,0.0,2.3,2026-07-15 18:28:59,2026-07-15 18:28:59
297,473,2,6,2025-09-18,2473.2,0.0,2.48,2026-07-15 18:28:59,2026-07-15 18:28:59
298,474,2,10,2025-12-28,975.64,0.97,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
299,475,5,4,2025-01-10,5374.73,16.08,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
300,478,2,2,2025-05-19,860.95,0.0,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
301,480,5,2,2026-03-02,695.5,0.0,0.7,2026-07-15 18:28:59,2026-07-15 18:28:59
302,482,7,5,2024-11-24,7041.68,0.0,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
303,483,2,2,2025-01-11,2623.42,0.0,2.63,2026-07-15 18:28:59,2026-07-15 18:28:59
304,484,2,8,2026-02-08,208.75,0.83,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
305,488,1,9,2026-03-01,4245.1,29.51,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
306,490,1,2,2026-06-24,832.3,0.83,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
307,493,1,7,2025-08-02,491.26,7.26,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
308,494,6,5,2024-10-23,5541.82,22.08,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
309,495,6,5,2026-05-01,12356.06,170.6,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
310,496,5,3,2025-11-15,4243.24,54.45,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
311,499,2,10,2026-05-23,16778.14,100.07,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
312,500,1,9,2026-02-08,1942.64,11.59,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
313,501,1,4,2026-06-03,19040.27,281.38,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
314,503,6,4,2024-11-25,15588.12,123.72,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
315,505,2,9,2025-11-17,1359.67,0.0,1.36,2026-07-15 18:28:59,2026-07-15 18:28:59
316,506,3,1,2025-12-27,931.67,5.56,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
317,508,4,3,2025-02-01,16765.04,149.54,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
318,511,1,6,2024-11-02,76088.71,603.88,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
319,513,7,3,2024-12-17,739.86,8.05,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
320,514,2,1,2024-10-30,830.41,2.48,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
321,515,5,10,2026-05-09,2352.57,27.9,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
322,516,2,6,2024-10-08,6387.87,56.98,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
323,517,1,8,2025-08-04,733.27,9.41,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
324,518,6,1,2026-01-28,2683.97,5.36,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
325,519,1,7,2024-11-28,844.66,0.0,1.27,2026-07-15 18:28:59,2026-07-15 18:28:59
326,520,1,4,2025-09-26,868.94,7.75,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
327,522,2,2,2024-11-23,6454.14,57.57,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
328,523,1,1,2025-05-04,3453.27,24.0,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
329,524,6,2,2025-01-04,53269.81,527.42,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
330,525,2,9,2026-05-26,313.79,0.0,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
331,527,6,10,2024-10-06,287.98,1.72,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
332,529,1,2,2025-06-25,436.09,2.17,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
333,530,4,8,2025-10-27,2082.35,28.75,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
334,534,2,5,2025-02-19,15761.73,47.14,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
335,537,6,7,2024-11-24,7297.57,79.4,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
336,538,1,2,2025-10-03,3203.41,0.0,4.81,2026-07-15 18:28:59,2026-07-15 18:28:59
337,540,2,3,2026-04-12,4065.78,32.27,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
338,543,4,3,2025-06-07,2612.09,5.21,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
339,544,4,4,2025-07-14,2105.46,31.12,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
340,545,6,5,2026-04-15,18034.38,160.86,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
341,547,1,10,2025-05-22,289.81,0.0,0.44,2026-07-15 18:28:59,2026-07-15 18:28:59
342,549,4,9,2024-12-17,12954.34,90.05,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
343,553,4,10,2025-10-28,857.31,3.42,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
344,554,2,2,2024-12-13,248.1,1.48,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
345,555,1,4,2025-06-02,2099.17,22.84,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
346,556,1,1,2026-07-15,257.93,2.05,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
347,559,1,10,2025-07-06,565.4,5.04,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
348,560,1,10,2026-05-14,197.88,0.59,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
349,562,1,3,2024-11-09,151.25,0.15,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
350,564,7,7,2024-12-19,746.11,8.85,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
351,566,1,6,2024-12-21,17609.58,0.0,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
352,567,1,2,2024-12-30,3939.76,39.01,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
353,569,7,6,2026-03-30,2892.16,37.12,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
354,570,2,10,2026-01-08,2920.66,31.78,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
355,571,6,7,2026-02-09,4478.92,0.0,4.48,2026-07-15 18:28:59,2026-07-15 18:28:59
356,572,1,6,2025-04-07,4644.99,18.51,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
357,574,1,1,2026-01-24,785.07,0.0,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
358,576,1,7,2025-01-27,1030.9,12.22,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
359,578,7,1,2025-07-24,722.72,0.0,1.45,2026-07-15 18:28:59,2026-07-15 18:28:59
360,579,1,2,2026-06-11,1688.1,20.02,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
361,582,3,1,2026-06-22,1524.06,0.0,0.76,2026-07-15 18:28:59,2026-07-15 18:28:59
362,583,1,3,2025-07-06,4210.2,41.69,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
363,584,2,9,2026-03-22,1188.86,0.0,2.98,2026-07-15 18:28:59,2026-07-15 18:28:59
364,586,2,3,2025-05-21,1047.59,10.37,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
365,587,1,9,2026-04-04,1556.39,7.74,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
366,588,1,10,2025-12-20,195.25,0.0,0.39,2026-07-15 18:28:59,2026-07-15 18:28:59
367,590,1,1,2025-03-20,15476.29,153.23,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
368,591,2,1,2024-12-02,199.09,0.0,0.3,2026-07-15 18:28:59,2026-07-15 18:28:59
369,593,2,4,2026-05-22,41068.3,0.0,61.7,2026-07-15 18:28:59,2026-07-15 18:28:59
370,596,1,3,2025-10-10,19287.69,0.0,38.65,2026-07-15 18:28:59,2026-07-15 18:28:59
371,600,6,8,2026-06-29,428.24,5.5,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
372,601,7,3,2025-04-17,4543.55,0.0,6.83,2026-07-15 18:28:59,2026-07-15 18:28:59
373,606,2,1,2025-03-20,12570.93,0.0,12.58,2026-07-15 18:28:59,2026-07-15 18:28:59
374,608,2,4,2026-05-04,842.07,6.68,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
375,609,1,10,2026-03-30,11869.9,163.88,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
376,610,1,1,2026-07-15,3228.52,0.0,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
377,614,1,2,2025-07-26,1017.87,9.08,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
378,615,7,5,2026-02-10,198.23,2.54,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
379,616,2,7,2025-06-12,1757.17,7.0,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
380,618,2,10,2024-11-15,11837.1,0.0,23.72,2026-07-15 18:28:59,2026-07-15 18:28:59
381,619,6,8,2025-04-26,3209.7,0.0,3.21,2026-07-15 18:28:59,2026-07-15 18:28:59
382,621,3,3,2025-08-21,3428.06,3.42,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
383,623,4,5,2025-02-09,472.88,1.41,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
384,625,1,4,2026-03-02,410.76,0.0,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
385,626,1,3,2026-03-31,2317.0,27.47,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
386,627,2,9,2025-05-09,3659.46,0.0,9.17,2026-07-15 18:28:59,2026-07-15 18:28:59
387,628,2,9,2025-02-09,17364.31,239.74,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
388,629,1,7,2026-01-28,1796.01,0.0,3.6,2026-07-15 18:28:59,2026-07-15 18:28:59
389,630,4,5,2025-12-23,809.14,3.22,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
390,631,1,1,2024-12-26,3495.62,31.18,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
391,632,6,9,2025-09-26,4195.7,8.37,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
392,636,2,5,2026-02-03,26346.88,389.36,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
393,637,2,2,2026-03-05,3229.62,3.23,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
394,638,1,5,2026-06-17,4806.98,57.0,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
395,639,6,10,2025-09-09,14227.01,0.0,7.12,2026-07-15 18:28:59,2026-07-15 18:28:59
396,640,1,9,2025-12-01,9763.01,0.0,4.88,2026-07-15 18:28:59,2026-07-15 18:28:59
397,643,6,9,2024-09-19,4008.54,0.0,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
398,644,5,6,2024-10-31,14404.4,198.88,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
399,645,6,6,2025-11-08,6787.72,87.11,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
400,646,1,5,2025-02-13,4118.72,36.74,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
401,647,4,8,2025-08-25,689.13,2.75,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
402,648,2,2,2026-07-11,63227.1,189.11,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
403,650,2,4,2025-05-06,4953.95,49.05,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
404,651,1,3,2026-05-15,1167.67,16.12,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
405,652,4,5,2025-11-01,1925.86,15.28,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
406,653,1,8,2026-03-30,1082.51,14.95,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
407,654,1,10,2026-04-29,1180.3,0.0,1.77,2026-07-15 18:28:59,2026-07-15 18:28:59
408,655,2,2,2025-10-13,3470.8,44.54,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
409,656,7,7,2025-01-10,2888.71,0.0,7.24,2026-07-15 18:28:59,2026-07-15 18:28:59
410,659,2,1,2026-04-22,594.55,1.78,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
411,660,2,6,2026-02-20,17771.88,0.0,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
412,661,2,4,2024-12-27,206.21,3.05,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
413,662,1,8,2025-11-04,706.63,2.11,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
414,663,2,10,2025-11-30,218.19,2.8,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
415,664,7,10,2025-08-23,542.65,5.37,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
416,666,1,3,2024-10-07,302.36,2.99,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
417,667,1,6,2025-04-03,4534.1,22.56,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
418,668,6,5,2026-04-21,680.32,0.0,0.68,2026-07-15 18:28:59,2026-07-15 18:28:59
419,671,2,10,2025-01-14,336.22,1.67,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
420,672,1,3,2025-10-01,802.88,7.95,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
421,673,6,9,2025-11-20,555.81,3.86,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
422,676,1,4,2025-12-28,140.19,1.66,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
423,677,1,7,2024-09-16,1183.97,0.0,1.78,2026-07-15 18:28:59,2026-07-15 18:28:59
424,678,1,9,2024-12-05,771.56,3.84,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
425,679,6,3,2026-05-04,633.31,4.4,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
426,681,4,10,2025-11-17,11569.48,0.0,29.0,2026-07-15 18:28:59,2026-07-15 18:28:59
427,682,2,5,2026-03-28,431.11,5.11,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
428,684,1,10,2026-05-28,5326.02,0.0,10.67,2026-07-15 18:28:59,2026-07-15 18:28:59
429,685,3,10,2024-12-12,1163.7,6.94,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
430,686,3,3,2024-11-19,972.03,9.62,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
431,691,1,2,2025-05-08,4628.09,0.0,9.27,2026-07-15 18:28:59,2026-07-15 18:28:59
432,692,1,10,2026-06-18,3500.5,41.51,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
433,696,2,6,2024-12-07,4062.34,16.18,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
434,697,1,3,2026-05-01,18837.79,186.51,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
435,698,2,9,2026-07-15,743.4,5.17,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
436,699,4,2,2025-08-28,285.45,0.57,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
437,700,2,2,2025-01-17,2022.59,8.06,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
438,701,2,6,2025-12-31,52417.89,621.56,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
439,702,7,9,2025-10-31,600.62,1.2,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
440,704,2,4,2025-12-06,1645.53,0.0,1.65,2026-07-15 18:28:59,2026-07-15 18:28:59
441,707,4,2,2025-06-15,647.48,0.0,0.65,2026-07-15 18:28:59,2026-07-15 18:28:59
442,708,2,9,2026-01-16,24584.74,0.0,12.3,2026-07-15 18:28:59,2026-07-15 18:28:59
443,709,2,8,2025-02-04,19037.23,75.85,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
444,711,2,1,2026-04-21,4917.29,14.71,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
445,715,7,10,2024-12-30,561.17,5.56,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
446,716,2,5,2025-10-27,563.08,1.12,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
447,719,1,2,2025-11-21,8301.58,0.0,4.15,2026-07-15 18:28:59,2026-07-15 18:28:59
448,721,2,2,2025-01-08,2401.12,33.15,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
449,722,6,6,2026-01-01,9031.62,0.0,4.52,2026-07-15 18:28:59,2026-07-15 18:28:59
450,723,5,4,2025-11-26,339.88,1.02,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
451,724,1,10,2026-05-04,6852.57,54.39,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
452,725,1,8,2026-06-13,13266.45,144.34,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
453,726,1,10,2024-11-29,18169.27,0.0,45.54,2026-07-15 18:28:59,2026-07-15 18:28:59
454,728,6,3,2025-01-12,12223.5,48.7,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
455,729,7,6,2026-03-27,1721.29,22.09,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
456,730,6,8,2025-07-02,713.76,7.07,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
457,731,2,6,2025-10-28,7877.56,70.27,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
458,733,1,6,2024-12-13,2819.74,16.82,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
459,735,1,4,2026-07-15,32251.51,287.67,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
460,736,6,8,2025-01-20,14532.08,72.3,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
461,737,2,8,2025-06-05,3277.88,6.54,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
462,738,6,3,2024-10-11,12172.39,24.3,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
463,739,1,6,2025-11-02,606.55,4.81,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
464,740,4,7,2026-01-03,19641.22,194.47,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
465,741,1,9,2025-02-15,10398.93,72.29,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
466,743,7,6,2026-05-18,2658.38,39.29,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
467,744,7,6,2025-10-25,365.84,3.62,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
468,745,2,7,2025-07-08,4449.0,0.0,2.23,2026-07-15 18:28:59,2026-07-15 18:28:59
469,748,1,7,2025-01-13,902.4,11.58,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
470,749,6,7,2024-10-19,28285.96,0.0,28.31,2026-07-15 18:28:59,2026-07-15 18:28:59
471,750,1,7,2024-10-21,358.96,3.2,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
472,753,1,9,2024-10-11,3555.91,31.72,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
473,754,2,9,2025-03-08,4633.37,0.0,2.32,2026-07-15 18:28:59,2026-07-15 18:28:59
474,755,7,2,2025-09-23,338.84,5.01,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
475,758,2,10,2025-05-17,435.63,0.0,0.65,2026-07-15 18:28:59,2026-07-15 18:28:59
476,759,1,7,2025-06-26,3594.71,10.75,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
477,760,4,2,2024-11-02,793.6,5.52,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
478,761,6,5,2025-05-24,4256.41,21.18,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
479,762,1,3,2025-04-20,515.93,6.12,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
480,763,3,10,2025-01-19,238.11,1.18,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
481,764,6,2,2026-07-15,498.53,3.96,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
482,765,2,3,2025-02-16,477.26,0.0,0.96,2026-07-15 18:28:59,2026-07-15 18:28:59
483,766,3,1,2026-05-21,19313.21,38.55,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
484,767,7,2,2025-11-05,909.75,3.62,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
485,768,2,1,2025-04-15,8721.34,0.0,13.1,2026-07-15 18:28:59,2026-07-15 18:28:59
486,769,5,1,2025-12-12,1374.46,0.0,1.38,2026-07-15 18:28:59,2026-07-15 18:28:59
487,771,2,5,2026-05-21,423.96,0.0,0.42,2026-07-15 18:28:59,2026-07-15 18:28:59
488,772,6,2,2025-10-10,1064.51,4.24,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
489,774,1,10,2025-02-15,8713.37,0.0,17.46,2026-07-15 18:28:59,2026-07-15 18:28:59
490,775,1,10,2026-05-11,80603.28,0.0,161.53,2026-07-15 18:28:59,2026-07-15 18:28:59
491,778,2,3,2024-12-26,740.38,4.42,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
492,779,2,8,2025-03-25,413.73,0.83,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
493,780,4,9,2025-11-01,2833.91,36.37,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
494,781,1,8,2026-01-07,2516.17,0.0,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
495,783,2,4,2024-10-23,3201.06,0.0,4.81,2026-07-15 18:28:59,2026-07-15 18:28:59
496,784,2,7,2026-05-15,574.88,4.0,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
497,787,2,4,2025-12-16,939.06,1.87,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
498,788,1,2,2025-05-29,2475.47,31.77,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
499,791,3,4,2026-01-22,3309.63,29.52,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
500,792,1,9,2025-07-23,680.83,6.07,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
501,794,6,3,2025-08-22,4722.24,0.0,11.84,2026-07-15 18:28:59,2026-07-15 18:28:59
502,795,6,6,2025-08-27,4343.36,38.74,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
503,796,1,10,2025-11-09,602.35,7.14,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
504,798,6,9,2025-12-09,5144.42,45.89,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
505,800,1,9,2025-04-13,1395.05,17.9,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
506,801,4,3,2025-11-03,8817.83,69.98,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
507,802,6,2,2026-05-06,1886.58,16.83,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
508,803,7,8,2024-12-03,15359.27,15.34,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
509,804,1,10,2025-06-30,835.79,8.28,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
510,805,2,6,2026-03-21,11326.56,78.73,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
511,807,1,1,2025-12-14,2337.33,30.0,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
512,810,1,1,2025-05-01,460.5,1.83,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
513,812,1,4,2025-11-16,62373.4,433.58,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
514,813,6,7,2025-05-31,6426.39,82.47,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
515,814,6,6,2025-09-02,688.49,0.0,1.38,2026-07-15 18:28:59,2026-07-15 18:28:59
516,817,6,1,2025-10-04,1606.62,15.91,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
517,818,5,2,2025-01-15,2336.82,9.31,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
518,819,2,9,2026-02-23,535.79,1.07,0.0,2026-07-15 18:28:59,2026-07-15 18:28:59
