id_conta,id_fornecedor,id_categoria,id_centro_custo,id_banco,numero_nf,data_emissao,data_vencimento,valor,status,observacoes,created_at,updated_at
181,228,11,12,3,NF00000181,2026-07-10,2026-08-14,3982.66,Pendente,Aguardando pagamento.,2026-07-15 18:28:52,2026-07-15 18:28:52
182,430,10,15,9,NF00000182,2024-10-15,2024-10-24,1886.2,Paga,Quitação confirmada.,2026-07-15 18:28:52,2026-07-15 18:28:52
183,206,8,8,9,NF00000183,2025-02-08,2025-03-12,1124.6,Paga,Pagamento conciliado.,2026-07-15 18:28:52,2026-07-15 18:28:52
184,480,11,11,2,NF00000184,2026-03-28,2026-04-24,6102.36,Paga,Quitação confirmada.,2026-07-15 18:28:52,2026-07-15 18:28:52
185,326,11,12,3,NF00000185,2024-11-09,2024-12-31,669.77,Paga,Pagamento conciliado.,2026-07-15 18:28:52,2026-07-15 18:28:52
186,120,10,15,7,NF00000186,2024-09-30,2024-11-03,2814.86,Cancelada,Documento cancelado.,2026-07-15 18:28:52,2026-07-15 18:28:52
187,82,8,6,2,NF00000187,2025-11-02,2025-12-06,4075.85,Vencida,Necessita regularização.,2026-07-15 18:28:52,2026-07-15 18:28:52
188,437,11,12,4,NF00000188,2026-03-13,2026-04-09,10980.95,Paga,Pagamento conciliado.,2026-07-15 18:28:52,2026-07-15 18:28:52
189,392,8,8,6,NF00000189,2026-08-06,2026-09-12,237.38,Pendente,Aguardando aprovação.,2026-07-15 18:28:52,2026-07-15 18:28:52
190,336,11,11,2,NF00000190,2026-08-01,2026-08-31,186.91,Pendente,Aguardando aprovação.,2026-07-15 18:28:52,2026-07-15 18:28:52
191,265,11,11,9,NF00000191,2026-02-07,2026-03-12,64934.67,Paga,Pagamento conciliado.,2026-07-15 18:28:52,2026-07-15 18:28:52
192,434,10,15,7,NF00000192,2024-10-12,2024-11-07,4873.59,Vencida,Necessita regularização.,2026-07-15 18:28:52,2026-07-15 18:28:52
193,225,11,12,2,NF00000193,2025-11-15,2025-11-28,691.06,Paga,Pagamento conciliado.,2026-07-15 18:28:52,2026-07-15 18:28:52
194,184,8,8,9,NF00000194,2025-03-21,2025-05-02,13611.5,Paga,Quitação confirmada.,2026-07-15 18:28:52,2026-07-15 18:28:52
195,397,3,11,10,NF00000195,2026-06-27,2026-08-26,3435.98,Pendente,Programado para pagamento.,2026-07-15 18:28:52,2026-07-15 18:28:52
196,283,8,6,5,NF00000196,2025-07-04,2025-08-02,786.17,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:52,2026-07-15 18:28:52
197,448,8,8,3,NF00000197,2025-12-27,2026-02-19,2603.14,Vencida,Fornecedor notificou atraso.,2026-07-15 18:28:52,2026-07-15 18:28:52
198,309,11,12,1,NF00000198,2025-03-10,2025-04-07,2504.78,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:52,2026-07-15 18:28:52
199,346,8,6,6,NF00000199,2024-10-31,2024-11-12,947.27,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:52,2026-07-15 18:28:52
200,60,11,12,3,NF00000200,2025-09-05,2025-10-10,3695.87,Paga,Quitação confirmada.,2026-07-15 18:28:52,2026-07-15 18:28:52
201,263,9,13,7,NF00000201,2025-01-23,2025-02-06,2092.67,Paga,Pagamento conciliado.,2026-07-15 18:28:52,2026-07-15 18:28:52
202,282,8,8,7,NF00000202,2024-12-04,2025-01-22,3372.54,Paga,Pagamento conciliado.,2026-07-15 18:28:52,2026-07-15 18:28:52
203,256,8,8,1,NF00000203,2025-11-22,2025-12-18,24382.56,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:52,2026-07-15 18:28:52
204,389,6,11,3,NF00000204,2026-06-22,2026-08-15,207.99,Pendente,Aguardando pagamento.,2026-07-15 18:28:52,2026-07-15 18:28:52
205,410,8,6,3,NF00000205,2024-10-21,2024-12-20,1920.44,Paga,Quitação confirmada.,2026-07-15 18:28:52,2026-07-15 18:28:52
206,436,6,11,6,NF00000206,2026-05-21,2026-06-26,5634.53,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:52,2026-07-15 18:28:52
207,474,10,15,6,NF00000207,2025-04-19,2025-05-14,3838.0,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:52,2026-07-15 18:28:52
208,349,8,8,7,NF00000208,2024-09-15,2024-10-21,821.19,Paga,Quitação confirmada.,2026-07-15 18:28:52,2026-07-15 18:28:52
209,98,8,6,6,NF00000209,2024-10-18,2024-11-19,8649.75,Paga,Quitação confirmada.,2026-07-15 18:28:52,2026-07-15 18:28:52
210,34,3,11,2,NF00000210,2025-06-13,2025-08-08,405.56,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:52,2026-07-15 18:28:52
211,66,17,1,2,NF00000211,2025-06-24,2025-07-23,558.96,Paga,Quitação confirmada.,2026-07-15 18:28:52,2026-07-15 18:28:52
212,309,11,12,3,NF00000212,2024-10-21,2024-11-06,277.54,Paga,Quitação confirmada.,2026-07-15 18:28:52,2026-07-15 18:28:52
213,49,11,12,2,NF00000213,2024-10-21,2024-12-15,12411.76,Paga,Quitação confirmada.,2026-07-15 18:28:52,2026-07-15 18:28:52
214,11,6,11,8,NF00000214,2026-07-27,2026-08-23,14644.88,Pendente,Programado para pagamento.,2026-07-15 18:28:52,2026-07-15 18:28:52
215,356,2,9,6,NF00000215,2025-07-13,2025-09-08,497.99,Paga,Pagamento conciliado.,2026-07-15 18:28:52,2026-07-15 18:28:52
216,172,11,12,10,NF00000216,2025-03-31,2025-04-09,2241.63,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:52,2026-07-15 18:28:52
217,343,11,11,6,NF00000217,2026-08-26,2026-09-07,877.83,Pendente,Programado para pagamento.,2026-07-15 18:28:52,2026-07-15 18:28:52
218,432,6,11,10,NF00000218,2026-04-29,2026-06-03,3217.27,Paga,Quitação confirmada.,2026-07-15 18:28:52,2026-07-15 18:28:52
219,352,17,1,4,NF00000219,2026-04-08,2026-05-13,1603.44,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:52,2026-07-15 18:28:52
220,286,11,12,6,NF00000220,2026-05-14,2026-06-05,681.51,Cancelada,Lançamento cancelado.,2026-07-15 18:28:52,2026-07-15 18:28:52
221,158,8,6,8,NF00000221,2025-06-08,2025-07-08,3439.22,Cancelada,Pagamento não autorizado.,2026-07-15 18:28:52,2026-07-15 18:28:52
222,189,9,13,7,NF00000222,2024-08-20,2024-10-07,638.1,Paga,Pagamento conciliado.,2026-07-15 18:28:52,2026-07-15 18:28:52
223,212,8,6,2,NF00000223,2025-09-07,2025-10-30,2546.26,Paga,Quitação confirmada.,2026-07-15 18:28:52,2026-07-15 18:28:52
224,185,6,11,10,NF00000224,2026-01-22,2026-02-20,624.47,Vencida,Necessita regularização.,2026-07-15 18:28:52,2026-07-15 18:28:52
225,352,17,1,7,NF00000225,2024-11-19,2024-12-20,1338.88,Paga,Quitação confirmada.,2026-07-15 18:28:52,2026-07-15 18:28:52
226,264,2,9,6,NF00000226,2026-07-12,2026-08-31,4315.84,Pendente,Programado para pagamento.,2026-07-15 18:28:52,2026-07-15 18:28:52
227,188,13,15,2,NF00000227,2025-06-13,2025-07-09,2447.31,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:52,2026-07-15 18:28:52
228,140,11,12,4,NF00000228,2026-02-09,2026-02-25,7880.08,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:52,2026-07-15 18:28:52
229,325,8,8,5,NF00000229,2026-07-14,2026-09-06,793.79,Pendente,Programado para pagamento.,2026-07-15 18:28:52,2026-07-15 18:28:52
230,55,6,11,1,NF00000230,2026-07-22,2026-08-22,14270.47,Pendente,Aguardando aprovação.,2026-07-15 18:28:52,2026-07-15 18:28:52
231,19,10,15,3,NF00000231,2025-12-05,2026-01-27,3498.96,Paga,Pagamento conciliado.,2026-07-15 18:28:52,2026-07-15 18:28:52
232,467,8,6,1,NF00000232,2025-03-02,2025-04-17,1950.12,Paga,Pagamento conciliado.,2026-07-15 18:28:52,2026-07-15 18:28:52
233,467,8,6,8,NF00000233,2025-01-21,2025-03-22,969.04,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:52,2026-07-15 18:28:52
234,388,11,12,6,NF00000234,2026-08-08,2026-09-02,2762.39,Pendente,Aguardando pagamento.,2026-07-15 18:28:52,2026-07-15 18:28:52
235,172,11,12,9,NF00000235,2024-10-19,2024-11-03,85351.3,Paga,Pagamento conciliado.,2026-07-15 18:28:52,2026-07-15 18:28:52
236,442,6,11,1,NF00000236,2026-02-08,2026-04-01,13318.11,Paga,Quitação confirmada.,2026-07-15 18:28:52,2026-07-15 18:28:52
237,229,11,12,2,NF00000237,2025-01-20,2025-02-05,9091.87,Paga,Pagamento conciliado.,2026-07-15 18:28:52,2026-07-15 18:28:52
238,476,11,12,2,NF00000238,2025-07-14,2025-07-22,506.02,Vencida,Necessita regularização.,2026-07-15 18:28:52,2026-07-15 18:28:52
239,324,11,12,1,NF00000239,2026-03-24,2026-04-23,447.55,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:52,2026-07-15 18:28:52
240,346,8,6,1,NF00000240,2025-06-10,2025-08-06,743.23,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:52,2026-07-15 18:28:52
241,379,8,8,3,NF00000241,2025-12-30,2026-02-23,12086.82,Paga,Quitação confirmada.,2026-07-15 18:28:52,2026-07-15 18:28:52
242,196,8,8,8,NF00000242,2025-10-06,2025-10-26,171.3,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:52,2026-07-15 18:28:52
243,27,3,11,9,NF00000243,2025-08-31,2025-09-22,2693.02,Vencida,Necessita regularização.,2026-07-15 18:28:52,2026-07-15 18:28:52
244,428,11,12,2,NF00000244,2025-03-23,2025-04-03,4175.6,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:52,2026-07-15 18:28:52
245,337,8,6,8,NF00000245,2025-09-19,2025-11-10,563.84,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:52,2026-07-15 18:28:52
246,454,8,6,5,NF00000246,2025-04-27,2025-05-15,1962.26,Paga,Quitação confirmada.,2026-07-15 18:28:52,2026-07-15 18:28:52
247,377,11,11,2,NF00000247,2024-11-26,2025-01-04,958.06,Paga,Quitação confirmada.,2026-07-15 18:28:52,2026-07-15 18:28:52
248,315,8,6,9,NF00000248,2025-05-15,2025-06-14,5653.02,Paga,Pagamento conciliado.,2026-07-15 18:28:52,2026-07-15 18:28:52
249,38,11,11,1,NF00000249,2024-09-27,2024-10-10,317.01,Paga,Quitação confirmada.,2026-07-15 18:28:52,2026-07-15 18:28:52
250,452,11,12,6,NF00000250,2024-09-07,2024-09-25,404.69,Paga,Quitação confirmada.,2026-07-15 18:28:52,2026-07-15 18:28:52
251,305,8,6,8,NF00000251,2026-02-16,2026-02-27,1729.11,Cancelada,Lançamento cancelado.,2026-07-15 18:28:52,2026-07-15 18:28:52
252,79,8,6,8,NF00000252,2026-05-07,2026-06-03,812.0,Paga,Pagamento conciliado.,2026-07-15 18:28:52,2026-07-15 18:28:52
253,225,11,12,9,NF00000253,2026-04-14,2026-06-08,12101.0,Paga,Quitação confirmada.,2026-07-15 18:28:52,2026-07-15 18:28:52
254,427,10,15,4,NF00000254,2025-07-17,2025-08-10,5717.06,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:52,2026-07-15 18:28:52
255,318,11,12,6,NF00000255,2025-05-18,2025-06-15,2758.95,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:52,2026-07-15 18:28:52
256,9,11,12,8,NF00000256,2026-06-04,2026-08-01,817.56,Pendente,Aguardando aprovação.,2026-07-15 18:28:52,2026-07-15 18:28:52
257,358,8,6,7,NF00000257,2024-12-09,2025-01-03,4289.37,Paga,Pagamento conciliado.,2026-07-15 18:28:52,2026-07-15 18:28:52
258,458,10,15,2,NF00000258,2024-09-14,2024-11-05,2225.98,Paga,Pagamento conciliado.,2026-07-15 18:28:52,2026-07-15 18:28:52
259,294,9,13,3,NF00000259,2026-08-10,2026-09-08,138.12,Pendente,Programado para pagamento.,2026-07-15 18:28:52,2026-07-15 18:28:52
260,39,10,15,7,NF00000260,2026-03-12,2026-04-30,95832.35,Paga,Quitação confirmada.,2026-07-15 18:28:52,2026-07-15 18:28:52
261,59,11,12,7,NF00000261,2026-05-29,2026-06-14,15191.16,Paga,Quitação confirmada.,2026-07-15 18:28:52,2026-07-15 18:28:52
262,457,6,11,8,NF00000262,2025-06-05,2025-07-05,800.66,Paga,Pagamento conciliado.,2026-07-15 18:28:52,2026-07-15 18:28:52
263,224,3,11,10,NF00000263,2025-06-01,2025-07-01,504.93,Paga,Pagamento conciliado.,2026-07-15 18:28:52,2026-07-15 18:28:52
264,257,11,12,2,NF00000264,2024-08-25,2024-09-18,2592.14,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:52,2026-07-15 18:28:52
265,12,6,11,2,NF00000265,2024-12-03,2024-12-17,565.97,Paga,Pagamento conciliado.,2026-07-15 18:28:52,2026-07-15 18:28:52
266,239,9,13,5,NF00000266,2026-07-21,2026-08-28,650.69,Pendente,Aguardando aprovação.,2026-07-15 18:28:52,2026-07-15 18:28:52
267,222,8,6,2,NF00000267,2025-04-04,2025-04-16,255.39,Paga,Quitação confirmada.,2026-07-15 18:28:52,2026-07-15 18:28:52
268,253,8,8,6,NF00000268,2026-07-07,2026-08-02,3199.99,Pendente,Aguardando aprovação.,2026-07-15 18:28:52,2026-07-15 18:28:52
269,292,8,6,3,NF00000269,2026-05-31,2026-07-27,1485.45,Pendente,Aguardando aprovação.,2026-07-15 18:28:52,2026-07-15 18:28:52
270,120,10,15,4,NF00000270,2026-07-02,2026-08-07,598.62,Pendente,Programado para pagamento.,2026-07-15 18:28:52,2026-07-15 18:28:52
271,449,6,11,3,NF00000271,2025-01-31,2025-03-12,378.36,Paga,Pagamento conciliado.,2026-07-15 18:28:52,2026-07-15 18:28:52
272,46,11,11,7,NF00000272,2026-08-14,2026-08-25,975.14,Pendente,Aguardando pagamento.,2026-07-15 18:28:52,2026-07-15 18:28:52
273,488,8,8,8,NF00000273,2026-07-22,2026-09-02,890.16,Pendente,Programado para pagamento.,2026-07-15 18:28:52,2026-07-15 18:28:52
274,467,8,6,10,NF00000274,2026-03-21,2026-05-20,54609.46,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:52,2026-07-15 18:28:52
275,295,8,6,9,NF00000275,2025-10-29,2025-11-27,390.39,Paga,Quitação confirmada.,2026-07-15 18:28:52,2026-07-15 18:28:52
276,166,11,12,5,NF00000276,2026-07-26,2026-08-19,671.55,Pendente,Aguardando aprovação.,2026-07-15 18:28:52,2026-07-15 18:28:52
277,408,10,15,5,NF00000277,2024-10-03,2024-11-16,676.89,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:52,2026-07-15 18:28:52
278,347,2,9,3,NF00000278,2026-07-25,2026-09-06,3420.56,Pendente,Aguardando aprovação.,2026-07-15 18:28:52,2026-07-15 18:28:52
279,428,11,12,1,NF00000279,2025-08-30,2025-10-17,16565.34,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:52,2026-07-15 18:28:52
280,372,8,6,10,NF00000280,2024-08-31,2024-10-11,2992.15,Paga,Pagamento conciliado.,2026-07-15 18:28:52,2026-07-15 18:28:52
281,453,17,1,5,NF00000281,2025-08-09,2025-09-14,15274.86,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:52,2026-07-15 18:28:52
282,156,11,12,1,NF00000282,2025-06-17,2025-08-01,2857.77,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:52,2026-07-15 18:28:52
283,334,2,9,6,NF00000283,2025-06-24,2025-07-26,989.22,Vencida,Pagamento em atraso.,2026-07-15 18:28:52,2026-07-15 18:28:52
284,414,6,11,6,NF00000284,2026-02-16,2026-03-12,317.56,Paga,Pagamento conciliado.,2026-07-15 18:28:52,2026-07-15 18:28:52
285,443,8,8,4,NF00000285,2024-09-20,2024-10-23,950.85,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:52,2026-07-15 18:28:52
286,446,11,12,3,NF00000286,2026-06-02,2026-07-27,15816.93,Pendente,Aguardando aprovação.,2026-07-15 18:28:52,2026-07-15 18:28:52
287,368,10,15,8,NF00000287,2025-02-13,2025-02-21,4516.3,Cancelada,Documento cancelado.,2026-07-15 18:28:52,2026-07-15 18:28:52
288,273,8,8,7,NF00000288,2025-07-09,2025-07-19,37211.55,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:52,2026-07-15 18:28:52
289,207,13,15,5,NF00000289,2025-02-24,2025-03-21,14813.9,Paga,Quitação confirmada.,2026-07-15 18:28:52,2026-07-15 18:28:52
290,355,8,8,1,NF00000290,2026-07-31,2026-08-30,4529.82,Pendente,Aguardando pagamento.,2026-07-15 18:28:52,2026-07-15 18:28:52
291,11,6,11,6,NF00000291,2025-05-28,2025-07-09,605.64,Paga,Pagamento conciliado.,2026-07-15 18:28:52,2026-07-15 18:28:52
292,166,11,12,2,NF00000292,2024-08-26,2024-10-15,3199.43,Paga,Quitação confirmada.,2026-07-15 18:28:52,2026-07-15 18:28:52
293,257,11,12,2,NF00000293,2025-06-21,2025-08-02,435.88,Paga,Pagamento conciliado.,2026-07-15 18:28:52,2026-07-15 18:28:52
294,183,11,12,3,NF00000294,2026-05-21,2026-05-30,3000.31,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:52,2026-07-15 18:28:52
295,258,11,12,6,NF00000295,2026-08-02,2026-09-10,1595.76,Pendente,Aguardando aprovação.,2026-07-15 18:28:52,2026-07-15 18:28:52
296,184,8,8,6,NF00000296,2024-08-28,2024-10-21,453.66,Vencida,Necessita regularização.,2026-07-15 18:28:52,2026-07-15 18:28:52
297,469,13,15,10,NF00000297,2024-11-20,2024-12-16,12985.1,Paga,Pagamento conciliado.,2026-07-15 18:28:52,2026-07-15 18:28:52
298,189,9,13,1,NF00000298,2024-10-30,2024-11-25,4919.59,Paga,Quitação confirmada.,2026-07-15 18:28:52,2026-07-15 18:28:52
299,217,8,8,1,NF00000299,2024-10-18,2024-11-30,690.03,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:52,2026-07-15 18:28:52
300,254,8,6,1,NF00000300,2024-08-24,2024-10-19,666.12,Paga,Pagamento conciliado.,2026-07-15 18:28:52,2026-07-15 18:28:52
301,445,11,11,3,NF00000301,2026-08-14,2026-08-28,615.31,Pendente,Aguardando aprovação.,2026-07-15 18:28:52,2026-07-15 18:28:52
302,287,8,6,1,NF00000302,2025-11-16,2025-12-19,2651.84,Paga,Quitação confirmada.,2026-07-15 18:28:52,2026-07-15 18:28:52
303,419,11,12,10,NF00000303,2026-03-21,2026-05-12,16037.56,Vencida,Pagamento em atraso.,2026-07-15 18:28:52,2026-07-15 18:28:52
304,185,6,11,9,NF00000304,2024-12-23,2025-01-23,696.0,Paga,Pagamento conciliado.,2026-07-15 18:28:52,2026-07-15 18:28:52
305,472,17,1,3,NF00000305,2024-07-29,2024-09-25,3185.09,Paga,Quitação confirmada.,2026-07-15 18:28:52,2026-07-15 18:28:52
306,209,8,8,5,NF00000306,2024-11-25,2024-12-21,321.87,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:52,2026-07-15 18:28:52
307,199,8,6,5,NF00000307,2026-07-19,2026-08-15,3760.96,Pendente,Aguardando pagamento.,2026-07-15 18:28:52,2026-07-15 18:28:52
308,28,3,11,6,NF00000308,2025-09-10,2025-09-24,15824.97,Paga,Quitação confirmada.,2026-07-15 18:28:52,2026-07-15 18:28:52
309,324,11,12,9,NF00000309,2026-01-22,2026-02-16,85470.2,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:52,2026-07-15 18:28:52
310,308,11,11,5,NF00000310,2025-09-02,2025-10-26,931.61,Cancelada,Pagamento não autorizado.,2026-07-15 18:28:52,2026-07-15 18:28:52
311,86,10,15,4,NF00000311,2025-09-25,2025-10-10,4732.1,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:52,2026-07-15 18:28:52
312,244,8,8,10,NF00000312,2026-08-01,2026-09-10,145.69,Pendente,Aguardando aprovação.,2026-07-15 18:28:52,2026-07-15 18:28:52
313,165,8,8,4,NF00000313,2026-02-13,2026-04-04,3869.43,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:52,2026-07-15 18:28:52
314,75,11,12,1,NF00000314,2024-08-09,2024-09-15,32635.29,Cancelada,Pagamento não autorizado.,2026-07-15 18:28:52,2026-07-15 18:28:52
315,346,8,6,4,NF00000315,2026-05-23,2026-07-18,356.87,Pendente,Aguardando aprovação.,2026-07-15 18:28:52,2026-07-15 18:28:52
316,202,8,6,10,NF00000316,2026-05-20,2026-06-07,4401.33,Paga,Pagamento conciliado.,2026-07-15 18:28:52,2026-07-15 18:28:52
317,361,9,13,3,NF00000317,2025-02-04,2025-02-22,852.58,Vencida,Fornecedor notificou atraso.,2026-07-15 18:28:52,2026-07-15 18:28:52
318,87,8,8,5,NF00000318,2026-02-27,2026-03-27,611.17,Vencida,Necessita regularização.,2026-07-15 18:28:52,2026-07-15 18:28:52
319,72,11,12,8,NF00000319,2026-01-20,2026-02-28,2975.65,Cancelada,Pagamento não autorizado.,2026-07-15 18:28:52,2026-07-15 18:28:52
320,240,17,1,5,NF00000320,2025-02-13,2025-04-02,246.24,Paga,Pagamento conciliado.,2026-07-15 18:28:52,2026-07-15 18:28:52
321,463,10,15,3,NF00000321,2025-12-12,2025-12-30,365.52,Paga,Quitação confirmada.,2026-07-15 18:28:52,2026-07-15 18:28:52
322,371,11,12,7,NF00000322,2026-08-13,2026-08-26,1346.95,Pendente,Aguardando aprovação.,2026-07-15 18:28:52,2026-07-15 18:28:52
323,87,8,8,3,NF00000323,2025-05-27,2025-06-18,5102.45,Paga,Pagamento conciliado.,2026-07-15 18:28:52,2026-07-15 18:28:52
324,180,13,15,5,NF00000324,2026-06-11,2026-07-04,750.59,Cancelada,Lançamento cancelado.,2026-07-15 18:28:52,2026-07-15 18:28:52
325,209,8,8,6,NF00000325,2026-07-17,2026-08-03,206.4,Pendente,Aguardando pagamento.,2026-07-15 18:28:52,2026-07-15 18:28:52
326,372,8,6,9,NF00000326,2026-01-28,2026-03-16,16547.62,Vencida,Necessita regularização.,2026-07-15 18:28:52,2026-07-15 18:28:52
327,356,2,9,6,NF00000327,2026-01-04,2026-02-09,220.21,Paga,Quitação confirmada.,2026-07-15 18:28:52,2026-07-15 18:28:52
328,285,11,12,10,NF00000328,2024-11-14,2025-01-11,4651.19,Paga,Quitação confirmada.,2026-07-15 18:28:52,2026-07-15 18:28:52
329,383,11,12,4,NF00000329,2026-08-22,2026-09-03,3383.26,Pendente,Programado para pagamento.,2026-07-15 18:28:52,2026-07-15 18:28:52
330,271,8,6,8,NF00000330,2026-03-13,2026-03-23,925.52,Paga,Quitação confirmada.,2026-07-15 18:28:52,2026-07-15 18:28:52
331,186,11,11,9,NF00000331,2024-12-25,2025-01-29,1658.15,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:52,2026-07-15 18:28:52
332,61,3,11,4,NF00000332,2026-06-15,2026-08-12,4595.56,Pendente,Aguardando aprovação.,2026-07-15 18:28:52,2026-07-15 18:28:52
333,360,11,12,8,NF00000333,2024-11-14,2024-12-20,3255.64,Paga,Quitação confirmada.,2026-07-15 18:28:52,2026-07-15 18:28:52
334,481,13,15,5,NF00000334,2026-08-11,2026-08-31,834.81,Pendente,Programado para pagamento.,2026-07-15 18:28:52,2026-07-15 18:28:52
335,86,10,15,2,NF00000335,2026-05-04,2026-05-15,157.38,Paga,Pagamento conciliado.,2026-07-15 18:28:52,2026-07-15 18:28:52
336,256,8,8,1,NF00000336,2024-08-05,2024-09-27,221.89,Paga,Quitação confirmada.,2026-07-15 18:28:52,2026-07-15 18:28:52
337,477,11,12,7,NF00000337,2025-05-24,2025-06-24,11728.06,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:52,2026-07-15 18:28:52
338,114,6,11,9,NF00000338,2024-12-10,2025-01-11,6779.5,Paga,Quitação confirmada.,2026-07-15 18:28:52,2026-07-15 18:28:52
339,109,11,11,3,NF00000339,2026-06-20,2026-07-16,103.13,Pendente,Aguardando pagamento.,2026-07-15 18:28:52,2026-07-15 18:28:52
340,40,11,12,9,NF00000340,2025-03-02,2025-03-31,306.7,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:52,2026-07-15 18:28:52
341,34,3,11,5,NF00000341,2026-04-16,2026-06-13,16482.35,Paga,Quitação confirmada.,2026-07-15 18:28:52,2026-07-15 18:28:52
342,463,10,15,7,NF00000342,2025-10-22,2025-11-11,18335.62,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:52,2026-07-15 18:28:52
343,49,11,12,2,NF00000343,2026-05-05,2026-05-27,3688.09,Paga,Quitação confirmada.,2026-07-15 18:28:52,2026-07-15 18:28:52
344,176,13,15,1,NF00000344,2026-05-04,2026-05-19,295.54,Paga,Quitação confirmada.,2026-07-15 18:28:52,2026-07-15 18:28:52
345,71,11,11,5,NF00000345,2024-10-17,2024-12-01,13641.66,Paga,Quitação confirmada.,2026-07-15 18:28:52,2026-07-15 18:28:52
346,324,11,12,6,NF00000346,2025-01-07,2025-01-28,19785.43,Paga,Pagamento conciliado.,2026-07-15 18:28:52,2026-07-15 18:28:52
347,62,8,6,5,NF00000347,2025-12-01,2026-01-17,3366.67,Paga,Quitação confirmada.,2026-07-15 18:28:52,2026-07-15 18:28:52
348,443,8,8,7,NF00000348,2024-08-07,2024-09-25,409.97,Paga,Pagamento conciliado.,2026-07-15 18:28:52,2026-07-15 18:28:52
349,172,11,12,9,NF00000349,2025-06-07,2025-06-25,1596.87,Paga,Quitação confirmada.,2026-07-15 18:28:52,2026-07-15 18:28:52
350,425,2,9,8,NF00000350,2025-12-22,2026-02-18,871.79,Paga,Pagamento conciliado.,2026-07-15 18:28:52,2026-07-15 18:28:52
351,141,11,11,1,NF00000351,2026-01-28,2026-02-28,64582.94,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:52,2026-07-15 18:28:52
352,256,8,8,5,NF00000352,2025-06-19,2025-07-01,4688.9,Paga,Quitação confirmada.,2026-07-15 18:28:52,2026-07-15 18:28:52
